ID	tweet	label	cleaned_text	english_translated
ha_train_07174	@user @user Rahama where is rhthik😂🙏	neutral	Rahama where is rhthik	Mercy Andhere is a rhhthik
ha_train_07175	@user @user Allah sarki kalli hoton da suka sa😭😭	neutral	Allah sarki kalli hoton da suka sa	God to look at the photograph that
ha_train_07176	@user Ganduje left the chat 😂	neutral	Ganduje left the chat	Tickets Golfen
ha_train_07177	@user 😂 😂 😂 ɗazu naga an kawota bata	neutral	ɗazu naga an kawota bata	ended I have been supplied
ha_train_07178	@user wanan macoci sai yabiyaso 🙅	neutral	wanan macoci sai yabiyaso	WANAN Macoci Competition
ha_train_07179	@user Kano mai Mata 💃🏻 mai Mota 🚗 mai Dala da Goron dutse	neutral	Kano mai Mata  mai Mota  mai Dala da Goron dutse	Kano Mothers of a $ Painting Director
ha_train_07180	@user Sa hijabin ma harda bikinsa?? Kai jama'a 🤦‍♂️	neutral	Sa hijabin ma harda bikinsa Kai jamaa ‍	Many Hijaba and his wedding ceremony
ha_train_07181	@user Mu kuke tambaya 😡😡	neutral	Mu kuke tambaya	We're asking
ha_train_07182	@user Nawa za a biya ni? 😁😁	neutral	Nawa za a biya ni	How much to be paid
ha_train_07183	@user Hahaha wato abunda ake bashi yayi masa kadan kenan 😆😆	neutral	Hahaha wato abunda ake bashi yayi masa kadan kenan	Hahaha that is a diminished him
ha_train_07184	@user Ya kaii su ina 😹😹	neutral	Ya kaii su ina	It has reached
ha_train_07185	@user #Allah yabashi lafiya. Get we soon #Egyptianking @user 😍🙏	neutral	Allah yabashi lafiya Get we soon Egyptianking	God praised healthy Get Weion egyptiawing
ha_train_07186	@user hmm abin dariya yara sun ...👌🤓🤗🤔	neutral	hmm abin dariya yara sun	hmm funny children have
ha_train_07187	@user Ba yau kadai ba harda gobe ma😒😒	neutral	Ba yau kadai ba harda gobe ma	Not today alone as well as tomorrow too
ha_train_07188	@user @user Gaskiya fa kina 🔥	neutral	Gaskiya fa kina	FIND FIVE YOU
ha_train_07189	@user Yaushe wanda yah kirkii Google zai mutu? 😆 😆 😆	neutral	Yaushe wanda yah kirkii Google zai mutu	When will whom the Yu 'YUNI will die
ha_train_07190	@user Yananufin Wanda bai taimakawa nakusa dashi 😂	neutral	Yananufin Wanda bai taimakawa nakusa dashi	Bracing which does not help nakus
ha_train_07191	@user Toh dan ya zauna anan sai me? Yafi qsrfin zaman nan gurin ne ? 😏	neutral	Toh dan ya zauna anan sai me Yafi qsrfin zaman nan gurin ne	The son sat here then what is the more QURIN
ha_train_07192	@user Sai ya Nuna mana😎	neutral	Sai ya Nuna mana	He shows us
ha_train_07193	@user yayi dai dai saura Nigeria 👍👏	neutral	yayi dai dai saura Nigeria	Oilia
ha_train_07194	@user @user As I said Earlier Kaya Zai Sauqa Kuma Ya Tabbatar Abun Badaga Neymar Bane 😅	neutral	As I said Earlier Kaya Zai Sauqa Kuma Ya Tabbatar Abun Badaga Neymar Bane	As I Said Earlier Deposits will be easy for me
ha_train_07195	@user Toh ko na gidan Indimi ban kalla ba bare na gidan Sadau👌🤔	neutral	Toh ko na gidan Indimi ban kalla ba bare na gidan Sadau	Toh or of the ocimi house of the City's house
ha_train_07196	@user 🤣🤣🤣🤣🤣wai so nawa kike cin abinci a rana	neutral	wai so nawa kike cin abinci a rana	Say how much you eat a day
ha_train_07197	@user Tuwo mai jiki duk tsoka🤣🤣🤣	neutral	Tuwo mai jiki duk tsoka	Tuwo of body all muscle
ha_train_07198	@user same to you saratu gidado ✌	neutral	same to you saratu gidado	Same to you Sarah Gabado
ha_train_07199	@user Ikon Allah masu comment naga duk arna 🤔🤔🤔 @user koda yake bari de nayi 🤐🤐🤐	neutral	Ikon Allah masu comment naga duk arna   koda yake bari de nayi	God's Power Carte Naga All Arna Kashi De Does I
ha_train_07200	@user Ke ya akayi bakiyi wanke wanke ba kika fito? 😂 😂 😂	neutral	Ke ya akayi bakiyi wanke wanke ba kika fito	Looking at you were washed away
ha_train_07201	Ga lokutan nuna BANA BAKWAI a makon sa na huɗu kamar haka; 11:40am 02:00pm 4:10pm 6:20pm 8:30pm #BanaBakwai Super hit👍 DIRECTED BY @user	neutral	Ga lokutan nuna BANA BAKWAI a makon sa na huɗu kamar haka 1140am 0200pm 410pm 620pm 830pm BanaBakwai Super hit DIRECTED BY	For the Seven Days in the first week of the fourth week 020pm 620pm 830pm 830pm 830pm 830pm 830pm 830pm 830pm 830pm
ha_train_07202	@user Duk randa zaku nuna a sambisa nima zan kalla😏😏	neutral	Duk randa zaku nuna a sambisa nima zan kalla	All Races Will You Show in Sambisa I Can Watch
ha_train_07203	@user Munazuwa sai munzo😂😂	neutral	Munazuwa sai munzo	NOW YEAR except
ha_train_07204	@user Kano bai ishemu ba fah😁😁	neutral	Kano bai ishemu ba fah	Kano has not enough enough
ha_train_07205	@user Abin dariya😆😆 Ita dai Nigeria a haka zaka dore, wato RASHA?	neutral	Abin dariya Ita dai Nigeria a haka zaka dore wato RASHA	Yousce is Nigeria Thus Dore Russia
ha_train_07206	@user Har da Baba?😂😂😂	neutral	Har da Baba	Until Baba
ha_train_07207	@user Waya gayamasa Borno gabas take 🤣🤣🤣 Mudai a kano already education is continuing	neutral	Waya gayamasa Borno gabas take  Mudai a kano already education is continuing	Phone Gayamasa Gayamasa Borno east is monitors in Kano Alread Education is contininuing
ha_train_07208	@user 😂😂😂 kanki dawo daga Egypt nasamu Kudi, zan ajiye miki.	neutral	kanki dawo daga Egypt nasamu Kudi zan ajiye miki	yourself back from egypt networks I'll save you
ha_train_07209	@user Makofcin mai kada🐊 yasaya damisa🐆😄😄 https://t.co/oDk4zMZuoA	neutral	Makofcin mai kada yasaya damisa	The destiny disabled
ha_train_07210	@user Don Allah ku bamu link 🔗 da zamu kalli muhawarar kai tsaye ta yan takarar Gwamna a Birnin kano.	neutral	Don Allah ku bamu link  da zamu kalli muhawarar kai tsaye ta yan takarar Gwamna a Birnin kano	Please give us link to seeing the debate direct governor's candidates in Kano
ha_train_07211	@user Gaskiya lukman masoyin asaline wnda kowata yarinya zataso tasamu kamanshi💃 Koda yake muhmud ya karkata gurin laila dama ance inda baki ya karkata	neutral	Gaskiya lukman masoyin asaline wnda kowata yarinya zataso tasamu kamanshi Koda yake muhmud ya karkata gurin laila dama ance inda baki ya karkata	Rightly Lukmman Deal, which is a girl Anni Zato Puts
ha_train_07212	@user Wannan abu kamar wasan kwaikwayo.😀	neutral	Wannan abu kamar wasan kwaikwayo	This thing is like a drama
ha_train_07213	@user Da inada kudi da na biya sadaki😍😍	neutral	Da inada kudi da na biya sadaki	And me money money I pay sacks
ha_train_07214	@user To ikon Allah 😆😀 dama a kasata ne da naje kallon yadda za'ayi shari'a da gawa	neutral	To ikon Allah  dama a kasata ne da naje kallon yadda zaayi sharia da gawa	What the power of God is right in the art that I have come to see how to take the law
ha_train_07215	@user Fada ana zagi😏 Dambe Kuma ana ba azagi Kin ga bam bancin su Kenan	neutral	Fada ana zagi Dambe Kuma ana ba azagi Kin ga bam bancin su Kenan	Fighting the boxing is afraid and afraid of them to be their critical
ha_train_07216	@user Hmmmm @user yan nigeria baSusan aiki ya ammu ba 😂	neutral	Hmmmm  yan nigeria baSusan aiki ya ammu ba	Hmmm, Nigerian Basus Basus
ha_train_07217	@user 🤣😂,kaduna governor ana magana	neutral	kaduna governor ana magana	Kaduna Governnor is talking
ha_train_07218	@user Suyi komai ma ina ruwan mu dasu, idan barasu damu ba su sai da kasar a saka mu haya Gida, Gida 😏😏	neutral	Suyi komai ma ina ruwan mu dasu idan barasu damu ba su sai da kasar a saka mu haya Gida Gida	Do anything elsewhere to wire with them if the suspensive care do not do with the country to put our hire home
ha_train_07219	@user @user Mallam kaifa sayar da NNPC kace za kayi 😭	neutral	Mallam kaifa sayar da NNPC kace za kayi	Mallam sale at the NNPC say you will
ha_train_07220	@user 🤔😎😂 to ai daman bata tafi ba gata ana fama 👌😎	neutral	to ai daman bata tafi ba gata ana fama	there is no longer gone
ha_train_07221	@user Da na iya waka da na rera miki😭	neutral	Da na iya waka da na rera miki	I could sing that I sang the ulcer
ha_train_07222	@user @user Amma dae Gsky Director Nidae inaso suci kudin nan ko yayane plxx kada kabari a kamasu kuma kaima pa kana da kaso aciki 😂😂😂😂😂😂	neutral	Amma dae Gsky Director Nidae inaso suci kudin nan ko yayane plxx kada kabari a kamasu kuma kaima pa kana da kaso aciki	But Dee Gsky Director Nidae Would Listen to The money or Yayane PloxX Do not be supreme and kai
ha_train_07223	@user @user @user 😂😂 dole ne a biya mu ai.	neutral	dole ne a biya mu ai	We must pay
ha_train_07224	@user @user Bafa sequel din Sa'a Dai zamuyi anan ba @user 😂 😂 😂	neutral	Bafa sequel din Saa Dai zamuyi anan ba	Din's SAA SAA SAA. We'll do here
ha_train_07225	@user Tab zakuga mamaki daganin idoh ku😹	neutral	Tab zakuga mamaki daganin idoh ku	Tab are you surprised by your eye
ha_train_07226	@user Ki koma Europe kawaii 🤓Chan ne baruwan kowa da kowa	neutral	Ki koma Europe kawaii Chan ne baruwan kowa da kowa	Return to EUROOPE SUPPER
ha_train_07227	@user Eyyah! #ElClasico ta bar shi. 😇	neutral	Eyyah ElClasico ta bar shi	Eyyah Elclasico left it
ha_train_07228	@user Toh, an chanja musu wando zuwa dogo ne?😉😉	neutral	Toh an chanja musu wando zuwa dogo ne	Toh you are chanja cars to rail
ha_train_07229	@user Babbar Magana TIRKASHE🤣😂	neutral	Babbar Magana TIRKASHE	The biggest challenge
ha_train_07230	@user Sabida suna ganin suke da gwonatii a hannuu😏	neutral	Sabida suna ganin suke da gwonatii a hannuu	Sabida think they have awaitments in handu
ha_train_07231	@user @user Haba bamuda data 😂	neutral	Haba bamuda data	Haba Basada data
ha_train_07232	@user @user @user Yar kwana hudu 😁	neutral	Yar kwana hudu	A four-day
ha_train_07233	@user Yanzu ya za'ai da kujerar chairman din 😮	neutral	Yanzu ya zaai da kujerar chairman din	Now the chairman chairman
ha_train_07234	@user BBC saiku samo mana amsa, meya hada Hauwa da simon kuma? Ya musulunta ne koko yarinyan ne tazama Christian??????????? 😕	neutral	BBC saiku samo mana amsa meya hada Hauwa da simon kuma Ya musulunta ne koko yarinyan ne tazama Christian	The BBC Sport Said Mata Me Me Me Me This Is Cupport and For Muslims Formor
ha_train_07235	@user A UAR muke fah ba Nigeria bah 😂😂	neutral	A UAR muke fah ba Nigeria bah	At Uar we Fah Bah
ha_train_07236	@user Anty Goman karshene fa Adaga mana kafa Why not u 😁	neutral	Anty Goman karshene fa Adaga mana kafa Why not u	Anty Goman Karshene Give Me by Why Not U
ha_train_07237	@user BBC yau ba labari kenan😂😂😂😂 in ba hakaba meye ya hada Ku da farashin raguna ko sari zaku fara	neutral	BBC yau ba labari kenan in ba hakaba meye ya hada Ku da farashin raguna ko sari zaku fara	BBC Today isn't telling me to do with the price of rags or further food costs
ha_train_07238	@user @user @user @user @user @user @user @user 😂😂 haka yake wanna Baba	neutral	haka yake wanna Baba	It's that you wanna dad
ha_train_07239	@user Kirana ga """"""""""""""""yan jami'a, kowa ya daure ya samu abunyi koya yake🙏	neutral	Kirana ga yan jamia kowa ya daure ya samu abunyi koya yake	Call me to the uniform citizens every one to make things are learning
ha_train_07240	@user Eh Anji Din, Da Kyar Din 😂 😂 😂	neutral	Eh Anji Din Da Kyar Din	Yes the infrastructure
ha_train_07241	@user Ah haka zaki Goge 🤣🤣🤣🤣	neutral	Ah haka zaki Goge	It was so lion brushes
ha_train_07242	@user @user 😂😂Ga fili gamai doki	neutral	Ga fili gamai doki	For a compound finish
ha_train_07243	@user Mallam ashe kaima kana Dan taba chajin😅	neutral	Mallam ashe kaima kana Dan taba chajin	Mallam is you a little lazy
ha_train_07244	@user Hakan kamar an kashe maciji 🐍 ba'a sare kansa ba. Dan kuwa al'adarsu ta duka tananan	neutral	Hakan kamar an kashe maciji  baa sare kansa ba Dan kuwa aladarsu ta duka tananan	The son of Baah was killed, and the son of the paid
ha_train_07245	@user Ya za'ayi mukalleshi a nan 🇮🇳	neutral	Ya zaayi mukalleshi a nan	He divided the Matches here
ha_train_07246	@user @user @user Sumayya zataje asibi, Laila zata gano Mahmoud yanada budurwa, Umar zaiyi Rigima d Mahmoud again Rukayya zata kara tsanar Mahmoud... in fact Mahmoud will found his life involved in jeopardize 😂😂😂	neutral	Sumayya zataje asibi Laila zata gano Mahmoud yanada budurwa Umar zaiyi Rigima d Mahmoud again Rukayya zata kara tsanar Mahmoud in fact Mahmoud will found his life involved in jeopardize	Sanci wiech AsiBi Lounda to detect Mahmoud Adulant Generation to Distuce Life Involved to Jeopardize
ha_train_07247	@user @user To Mai za a gani anan, saura..................🙄	neutral	To Mai za a gani anan saura	To be seen on herein
ha_train_07248	@user 😅😅😅😅😅😅 kasa ta nigeria	neutral	kasa ta nigeria	Nigeria
ha_train_07249	@user Kawai abani a huta 🤷🏾‍♂️	neutral	Kawai abani a huta ‍	Only Abani to rest
ha_train_07250	@user @user @user to kunji dai masu zuwa layin K🤣🤣	neutral	to kunji dai masu zuwa layin K	to the rhythm to the lines of k
ha_train_07251	@user Ta huta da makeup 💄 in za tai new post🤓 Su audiga sun maye gurbin kayan kwalliya😀	neutral	Ta huta da makeup  in za tai new post Su audiga sun maye gurbin kayan kwalliya	Helping a MakeUUP if ta new post they are replaced
ha_train_07252	@user Kaifa kaji wai makomar su😂😂. Sai kace wasu wanda suka buda😂😂😂😂😂	neutral	Kaifa kaji wai makomar su Sai kace wasu wanda suka buda	There are no longer their future and say some who opened
ha_train_07253	@user Abawa uwar amarya taci😂😂	neutral	Abawa uwar amarya taci	Abawa Mother's Mother's Teat
ha_train_07254	@user Yau gashi tayi ai🤔	neutral	Yau gashi tayi ai	Today's hair
ha_train_07255	@user Eyyah kuma harda ku ai nasha mu kadai ne😀 sorry ehn	neutral	Eyyah kuma harda ku ai nasha mu kadai ne sorry ehn	Eyah and as far as Nasha is the only sorry ehn
ha_train_07256	@user @user Mai Aya banta hamsin😎	neutral	Mai Aya banta hamsin	Fifth
ha_train_07257	@user Hmm dama buri yayi kama mutum soma suke yaje su tambayeshi kabari dollars 😂🤣🤷‍♂️	neutral	Hmm dama buri yayi kama mutum soma suke yaje su tambayeshi kabari dollars ‍	Hmm the very much wishes to take place and ask the huge dollars
ha_train_07258	@user @user Bandamu ba🙄, wai ma ina Amurka take?	neutral	Bandamu ba wai ma ina Amurka take	Band is not even the US
ha_train_07259	@user Ta UAR ba dakatar ba😂🤣.. Muje zuwa direba	neutral	Ta UAR ba dakatar ba Muje zuwa direba	By UAR Don't stop touching the driver
ha_train_07260	@user Tanbayi agwagwa ka sha labari 😀	neutral	Tanbayi agwagwa ka sha labari	Tanks Tabar you have a story
ha_train_07261	@user Dama dole ne ka fadi haka do min ba yaranka aciki 😕	neutral	Dama dole ne ka fadi haka do min ba yaranka aciki	Right you have to say so do me not your kids Acki
ha_train_07262	@user Dama shari ar musulunci haryanxu tana aiki a kano 😳	neutral	Dama shari ar musulunci haryanxu tana aiki a kano	The right of the law of the Islamic, Hanyex
ha_train_07263	@user @user @user @user Ni Mahmud yamin daidai mai kudi nefa yazo hhhhh😀😀 wlh yaci sa'a ma tana sanshi ae su zuwa daya sukewa mutum	neutral	Ni Mahmud yamin daidai mai kudi nefa yazo hhhhh wlh yaci saa ma tana sanshi ae su zuwa daya sukewa mutum	I am Mahmud Yamh Alme to come to Hhhhh Wlh, Yaia Ma Ma Ma San Jama Wants To One
ha_train_07264	@user Daman haka Sheikh Dahiru Bauchi yake da qibq 🤨	neutral	Daman haka Sheikh Dahiru Bauchi yake da qibq	How much Sheikhu Bauchiri and Qibq
ha_train_07265	@user Sbd yaga ba wajen zama bane😩	neutral	Sbd yaga ba wajen zama bane	Sbd to lose is not to be
ha_train_07266	@user Au dama bai san mi ya kamata yayi ba idan irin haka ta faru kuma yasa muka za6eshi ❓	neutral	Au dama bai san mi ya kamata yayi ba idan irin haka ta faru kuma yasa muka za6eshi	Au right does not know that he should do if the same happens and why we choose
ha_train_07267	@user Amma ansaki sakamakon kalankuwar da akai a Kano ko 😃	neutral	Amma ansaki sakamakon kalankuwar da akai a Kano ko	Butterly results in regular kano or
ha_train_07268	@user Mu fa a tafiyar Manjo yanzu muka fara. Na sauke saqon Dauda Kahutu( RARARA) Yanzu kai muka biyo bashin waka 💃💃💃🕺🕺💃💃💃 https://t.co/oBxyXAa9OV	neutral	Mu fa a tafiyar Manjo yanzu muka fara Na sauke saqon Dauda Kahutu RARARA Yanzu kai muka biyo bashin waka	As a result of the festival now we started to drop the Kohu
ha_train_07269	@user Wan nan shi ake kira in ka iya ruwa baka iya lakaba😊😁😁	neutral	Wan nan shi ake kira in ka iya ruwa baka iya lakaba	This is called if you can be watermoon you can compare
ha_train_07270	@user Bayan kasata najeriya, sai Central Africa, dakuma Cameron wanda yanzu nake neman halaliya ta, duka sanadin manjo ne, dagama gane, akasin jarmiya zamu sha, kawai na nemawa kaina mafita😊😎💔	neutral	Bayan kasata najeriya sai Central Africa dakuma Cameron wanda yanzu nake neman halaliya ta duka sanadin manjo ne dagama gane akasin jarmiya zamu sha kawai na nemawa kaina mafita	After Nigeria Caoim Nakuma Cameron, who now is looking for the laws the right to the conversation they will drink
ha_train_07271	@user @user @user @user 😂😂😂 Wai har yanzu ana Kan zancen gurasa da kallon doki	neutral	Wai har yanzu ana Kan zancen gurasa da kallon doki	It is still being talking to the bread and watching a horse
ha_train_07272	@user Akan naira nawa zaayi rijistar? 🤔	neutral	Akan naira nawa zaayi rijistar	How many Maila Will Registar
ha_train_07273	@user 😂 😂 zan baki aro	neutral	zan baki aro	I'll black borrow
